nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,smoker,nationalité_francaise,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret,anciennete_jours,sit_fam_célibataire,sit_fam_divorcé,sit_fam_marié,sit_fam_veuf,region_Auvergne-Rhône-Alpes,region_Bretagne,region_Corse,region_Hauts-de-France,region_Normandie,region_Occitanie,region_Provence-Alpes-Côte d’Azur,region_Île-de-France
Carson,Haley,0.08813567777877106,0.21949138839594512,1.520958816548724,1,0,-0.6988921419928146,0,0,1.3507516721550166,0.5201991569236122,0.5190110867944494,0.0,1.4642073828803088,1,0,0,0,0,0,0,0,1,0,0,0
Robertson,Robert,-1.100077032416997,-0.6599772570546081,0.4819396949998619,1,0,0.004643334142492988,0,1,1.2700953276010132,-0.13476379892629653,0.46156254058343954,0.483636086979737,1.047590928255,0,0,1,0,0,0,0,1,0,0,0,0
Reed,Walter,0.7416526683864435,0.7391774061621839,-0.8301549649047899,0,0,-0.6988921419928146,0,0,0.9466026768629136,-0.9276136928498703,1.0,0.0,0.5650102016473505,0,1,0,0,0,0,1,0,0,0,0,0
Lopez,Kimberly,1.2169377524647507,-0.17027312492873037,0.11561885086404533,1,1,0.7081788102778006,1,1,1.1079153659709202,-0.9965571618867028,1.0,0.8125608470964086,1.5648896927480918,0,0,1,0,0,0,0,0,0,0,0,1
George,Mark,-0.09009622875059416,-2.4189145479557173,0.029033924068307064,0,1,-1.402427618128122,0,0,0.5615336770567039,1.347520785365602,0.5190110867944494,0.0,-1.4555796032853976,1,0,0,0,0,0,0,0,0,1,0,0
Payne,Brenda,-0.5653813128289014,-0.47009198133232866,0.0423546820368824,0,1,0.004643334142492988,1,1,-0.32481884051524734,0.03759487366578466,0.07267357687405304,0.0,-0.7837855702020871,0,0,1,0,0,0,0,1,0,0,0,0
Harris,Jacqueline,-1.5753621164953042,-0.54004971449317,0.8016378862456652,0,1,1.411714286413108,0,1,-1.0038932253086308,-0.9620854273682866,0.08781991775089584,1.0,-0.509513070907092,0,0,1,0,0,0,0,0,0,1,0,0
Campbell,Judith,1.1575271169549624,-1.2196391223413243,-0.6969473852190384,1,1,0.7081788102778006,0,1,0.5528609518358433,0.03759487366578466,1.0,0.849649606250297,-0.46090781786747265,0,0,1,0,1,0,0,0,0,0,0,0
Ritter,Clayton,-0.030685593240805747,-0.04035162048717282,0.4819396949998619,0,0,0.7081788102778006,1,1,-1.126178650922765,-1.2033875689972002,1.0,0.03698633156342445,-0.10331202764741583,0,1,0,0,1,0,0,0,0,0,0,0
Santiago,Lisa,1.1575271169549624,1.38878492836998,-0.5837209424861499,0,0,0.004643334142492988,0,1,-0.34216429095696854,-0.4794811441104591,0.37361718092397966,0.3726862345011877,0.9798907543783872,1,0,0,0,0,0,0,0,0,0,1,0
Mccoy,Ethan,1.6328122010332695,-0.2102489724492107,0.2421660515655096,1,0,0.7081788102778006,0,1,1.088835370485027,-0.23817900248154536,0.5190110867944494,0.6083408869588897,-0.7056699849598416,0,0,1,0,0,0,0,0,0,0,1,0
Myers,Danielle,-0.9218451258876318,0.7491713680423032,0.6218076536699015,0,1,1.411714286413108,0,1,-1.7514821393468127,0.31336874981311447,1.0,0.43197165926169523,0.6656925115151334,0,0,1,0,1,0,0,0,0,0,0,0
Barrett,Shannon,-1.515951480985516,0.919068720004341,-0.3839095729575227,1,1,-1.402427618128122,1,1,-0.559849694000569,-0.341594206036794,0.051431182511243116,0.0,-0.23350466971782485,0,1,0,0,0,0,1,0,0,0,0,0
Miller,Eric,-0.26832813527995936,-0.1802670868088526,-0.4371926048318231,0,0,-0.6988921419928146,0,1,-0.05683163119065547,-1.306802772552449,0.5422278444481855,0.21117968028154332,-0.768162453153638,0,1,0,0,1,0,0,0,0,0,0,0
Powell,Michael,0.8010633038962319,-0.12030331552813066,-0.07753213968029374,0,0,0.7081788102778006,0,0,-0.6578514889962936,-0.8586702238130378,1.0,0.0,-1.4243333691884994,0,0,0,1,0,1,0,0,0,0,0,0
Turner,Lindsay,-0.09009622875059416,1.4787305852910602,1.5809022274073117,0,0,-0.6988921419928146,1,1,-1.440998576440004,1.485407723439267,0.1510574541256824,0.0,-0.38973584020231566,0,0,0,1,0,0,0,0,1,0,0,0
Waters,Joseph,0.028725042268982655,-0.46009801945220924,-0.010928349837418002,0,0,-0.6988921419928146,0,1,-1.2371895337497802,-0.13476379892629653,0.5190110867944494,0.0,-1.6395852040782424,0,0,1,0,0,0,1,0,0,0,0,0
Mcclain,Kevin,-1.4565408454757274,-0.689959142694969,-0.9433814076376789,0,0,-0.6988921419928146,0,1,-0.13748797574465885,-1.5481049141813628,0.5190110867944494,0.0,1.5214921453912889,0,0,0,1,0,0,0,0,1,0,0,0
Weaver,Robert,-0.26832813527995936,0.949050605644702,-0.4838152577218363,1,0,-0.6988921419928146,1,1,-0.012600732564266514,-0.341594206036794,0.44919439166927205,0.0,-0.408830761039309,0,0,0,1,0,0,1,0,0,0,0,0
Valdez,Sean,-0.030685593240805747,-0.769910837735927,0.601826516717038,0,0,1.411714286413108,1,1,-0.9171659731000249,-0.9965571618867028,0.5190110867944494,0.3706756407274539,-0.4557001121846563,0,0,1,0,0,0,0,0,0,0,0,1
Jacobson,Cameron,-0.09009622875059416,-0.9697900753383257,0.17556226172263387,0,0,0.7081788102778006,1,1,0.6135700283818672,-0.4794811441104591,0.5190110867944494,0.262219192428993,0.41398673684567605,0,1,0,0,0,0,0,0,1,0,0,0
Garcia,Noah,1.3357590234843275,1.2388755001681808,3.9053744929236744,0,0,-0.6988921419928146,0,0,0.5545954968800154,-0.16923553344471282,0.5190110867944494,0.0,-1.2490072778670152,0,0,1,0,0,0,0,1,0,0,0,0
Davenport,Nancy,0.028725042268982655,0.2994430834369058,1.1746191093657699,0,0,-1.402427618128122,1,1,0.5892863977634577,1.347520785365602,0.5190110867944494,0.0,-1.0181323259288233,0,0,1,0,0,0,0,1,0,0,0,0
Gentry,Miguel,0.6822420328766551,0.41937062599834396,1.674147533187338,0,1,0.004643334142492988,1,0,-1.4453349390504342,-0.4450094095920428,1.0,0.0,0.9451727164929449,0,0,1,0,0,0,0,1,0,0,0,0
Webb,Daniel,0.8604739394060203,-0.7799047996160491,0.46861893703128654,0,1,0.7081788102778006,1,1,-0.9561932365938975,0.8649165021077745,0.08382001394867848,0.23485111467079042,-0.1415018693214025,0,0,1,0,0,0,0,0,0,1,0,0
Farmer,Jennifer,-1.3377195744561505,0.019612150793546262,-1.349664525679221,0,1,-0.6988921419928146,0,1,0.035966528672552726,-1.2378593035156165,0.4424424617012578,0.19368551208019583,1.193406687373858,0,0,1,0,0,0,0,0,0,1,0,0
Oconnor,April,-1.397130209965939,-0.8498625327768876,0.3487321153141104,0,1,1.411714286413108,0,1,0.19901376282473163,1.0028034401814396,1.0,0.8375946581135348,0.19526309816738888,1,0,0,0,0,1,0,0,0,0,0,0
Rodriguez,Ashley,1.692222836543058,0.8291230630832639,1.3611097209258218,0,1,-1.402427618128122,1,0,-0.6118860453257325,-1.617048383218195,0.5190110867944494,0.0,-0.5945722637264259,0,0,1,0,0,0,1,0,0,0,0,0
Robinson,Derrick,1.692222836543058,1.3188271952091388,1.3877512368629725,1,1,0.004643334142492988,1,1,0.6031627581168346,-0.3071224715183779,0.193464322647363,0.7236529352113674,0.8514340142022504,0,0,0,1,0,0,0,0,0,1,0,0
Thompson,Mary,0.5040101263472899,0.7091955205218229,-0.5437586685804244,1,1,0.7081788102778006,0,1,-0.7714641893895672,1.4509359889208508,1.0,0.10872498247003856,-1.087568401699708,0,0,1,0,0,0,1,0,0,0,0,0
Lee,David,-1.694183387514881,0.279455159676667,-3.0480611666725523,0,0,-0.6988921419928146,0,0,0.43664643387631147,-0.2726507369999616,0.11978836487818956,0.0,0.6032000433213371,1,0,0,0,0,0,0,0,1,0,0,0
Larsen,Brittany,-1.100077032416997,-1.359554588663004,-0.796853069983352,1,1,0.7081788102778006,0,0,0.5563300419241874,-0.893141958331454,0.5190110867944494,0.4110769350872385,0.2560196644669131,0,0,0,1,1,0,0,0,0,0,0,0
Crawford,Makayla,-0.14950686426038257,-1.6293915594262443,0.22884529359693428,0,1,0.004643334142492988,0,0,-0.8425805362006239,-0.9276136928498703,0.4468719848007503,0.0,1.393035405215152,0,0,1,0,1,0,0,0,0,0,0,0
Evans,Christopher,1.4545802945039044,0.6992015586417035,-0.6636454902976006,0,0,0.004643334142492988,0,1,0.15738468176460083,0.07206660818420094,1.0,0.23009794102820053,-0.22482516024646426,0,0,1,0,0,0,1,0,0,0,0,0
Petty,Michelle,0.5040101263472899,1.0290023006856628,0.5085812109370126,1,1,0.7081788102778006,1,1,1.3177953163157463,-1.6859918522550277,0.2822550684206729,0.48214556099951505,-1.5319592866333709,0,1,0,0,1,0,0,0,0,0,0,0
White,Andrea,-0.5059706773191129,-0.41012821005160954,-1.236438082946332,1,0,-1.402427618128122,1,1,-0.7784023695662556,1.106218643736688,1.0,0.0,-1.634377498395426,0,1,0,0,0,0,0,0,1,0,0,0
Wilson,Jared,-1.694183387514881,-0.29020066749017137,0.2488264305497968,1,0,1.411714286413108,0,0,0.5285773212174336,-0.9276136928498703,0.5190110867944494,0.3939505961373757,0.6483334925724122,0,0,1,0,0,0,0,0,0,0,0,1
Clark,Ashlee,-0.6247919483386898,1.3188271952091388,-0.22406047733462056,1,0,0.004643334142492988,0,1,-1.1088332004810437,-1.4102179761076978,0.5453536951973257,0.38306084433620463,1.2107657063165793,0,0,1,0,0,1,0,0,0,0,0,0
Williams,Nicholas,0.8604739394060203,1.7685554798145362,-0.703607764203326,0,0,0.7081788102778006,1,0,1.8494333723544998,0.6580860949972769,0.11834251220509368,0.0,0.15360145270485798,0,1,0,0,0,0,0,0,0,0,1,0
Flores,Anthony,0.2663675843081363,0.9990204150453017,-1.0699286083391426,0,1,-1.402427618128122,0,0,-1.0177695856620077,-1.5136331796629465,0.6421677208340348,0.0,1.0666858490919933,1,0,0,0,0,0,0,0,1,0,0,0
Shaw,Renee,-1.2783089389463622,-0.8098866852564073,-0.49713601569041116,0,0,-1.402427618128122,0,0,0.9708863074813232,-1.6515201177366114,0.5190110867944494,0.0,-0.566797833418072,0,0,0,1,0,0,0,0,0,0,1,0
Howard,Timothy,-0.5059706773191129,1.2288815382880616,1.7673928389673634,1,1,1.411714286413108,0,1,-0.8304387208914191,-0.9276136928498703,0.06957312233953009,0.5969834449520138,1.5735692022194525,0,1,0,0,0,0,0,1,0,0,0,0
Bullock,Lori,0.028725042268982655,-0.30019462937029073,-1.6094193060664361,0,1,0.7081788102778006,1,1,0.9622135822604626,-1.4102179761076978,0.6349157547918521,0.5507171808992888,1.5058690283428398,0,1,0,0,1,0,0,0,0,0,0,0
Thomas,Ryan,-1.397130209965939,-1.1097055416600055,-0.9034191337319533,1,0,0.004643334142492988,0,1,0.7870245327990789,-1.4102179761076978,1.0,0.617857234514264,-1.4347487805541321,0,0,1,0,0,0,0,0,0,0,1,0
Clark,Samantha,1.0387058459353855,0.35940685471762485,0.448637800078424,0,1,-0.6988921419928146,0,0,0.49301914781190526,-0.10029206440788045,0.14556359875904862,0.0,1.4867741075058465,1,0,0,0,0,0,0,0,0,1,0,0
Roberts,Lisa,-1.515951480985516,-0.31018859125041015,0.255486809534085,1,1,-1.402427618128122,1,0,1.4461516495844828,-0.6863115512209566,0.17839782593011233,0.0,0.5077254391363705,1,0,0,0,0,0,0,0,1,0,0,0
Walter,Jennifer,0.7416526683864435,-0.13029727740825287,-1.4628909684121094,0,1,0.004643334142492988,0,0,0.8581408796101356,0.34784048433153075,1.0,0.0,-0.5268720898498132,0,0,1,0,0,0,0,0,0,0,0,1
Jones,Ryan,1.0387058459353855,1.5187064328115376,0.0423546820368824,0,1,-1.402427618128122,0,0,0.41323007577998794,-0.4794811441104591,0.11299872537938,0.0,-0.3202997644314309,0,0,1,0,1,0,0,0,0,0,0,0
Salazar,Cheyenne,1.0387058459353855,0.3494128928375055,-1.0233059554491295,0,1,0.7081788102778006,0,0,-0.813960542971784,0.6580860949972769,0.13213246434669682,0.0,-0.2543354924490903,0,0,1,0,0,0,0,0,1,0,0,0
Johnson,Andrew,-0.44656004180932457,-1.3295727030226459,1.0813738035857436,1,0,0.004643334142492988,1,1,1.3811062104280285,0.4167839533683633,0.058098650826098455,0.2549765797481374,0.6709002171979498,0,0,1,0,0,0,0,0,1,0,0,0
Hoover,Jaclyn,1.4545802945039044,-0.6999531045750884,0.2754679464869475,0,1,-1.402427618128122,0,1,-0.46965335170361905,0.6580860949972769,0.5190110867944494,0.23283910082303397,0.960795833541394,1,0,0,0,0,0,0,0,0,1,0,0
Moore,Christopher,-1.5753621164953042,0.6392377873609844,1.2145813832714951,0,0,1.411714286413108,0,1,-0.4670515341373609,1.0372751746998559,1.0,0.33378856190575823,0.045975535259986516,1,0,0,0,0,0,0,1,0,0,0,0
Wong,Robert,0.5634207618570782,-1.9491983395900812,-0.6969473852190384,0,1,0.004643334142492988,0,0,1.0003735732322492,0.5891426259604448,0.13003150477381498,0.0,-0.0008938158853607347,0,0,1,0,0,0,0,0,1,0,0,0
Smith,Amanda,-0.030685593240805747,1.6286400134928591,-0.4838152577218363,1,1,-0.6988921419928146,1,1,0.8850263277948034,-1.0655006309235353,1.0,0.2847382416654426,0.06854225988552408,0,0,1,0,0,0,0,0,0,0,0,1
Bennett,Samantha,-1.3377195744561505,-0.9098263040576067,1.247883278192933,0,0,0.004643334142492988,0,1,0.6109682108156091,0.4857274224051959,0.6381618527692937,0.5622876824994747,-0.5268720898498132,0,1,0,0,0,0,0,0,0,0,1,0
Ortega,Wesley,0.32577821981792465,0.19950346463570637,1.2678644151457954,0,0,0.004643334142492988,0,0,1.4877807306446136,-0.4450094095920428,0.5190110867944494,0.0,-0.9365449368980336,0,1,0,0,1,0,0,0,0,0,0,0
Robinson,Anthony,0.6822420328766551,-0.24023085808957167,0.34207173632982324,1,0,-0.6988921419928146,1,0,-0.8790059821282383,-1.2033875689972002,0.5190110867944494,0.0,0.6743720209864941,0,0,1,0,0,0,0,0,0,1,0,0
Howard,Joel,0.9198845749158087,0.2394793121561867,0.11561885086404533,1,0,-0.6988921419928146,1,1,1.4739043702912367,-1.5481049141813628,0.5190110867944494,0.4041552236833596,-0.9729988766777481,0,0,0,1,0,0,0,0,0,0,0,1
Oconnor,Scott,-1.515951480985516,-0.24023085808957167,-1.143192777166306,0,0,1.411714286413108,0,0,-0.09412434964035596,-0.23817900248154536,0.04989875183377023,0.0,-0.4487565046075678,0,1,0,0,0,0,0,0,0,0,0,1
Taylor,David,-0.3277387707897478,0.8191291012031416,0.12893960883262068,0,1,0.7081788102778006,1,0,0.30395373799714465,-0.6518398167025403,0.5190110867944494,0.0,1.2611068612504708,0,0,1,0,0,0,0,0,1,0,0,0
Mills,Tracey,-0.7436132193582666,0.1295457314748679,-2.468608195039533,0,0,-1.402427618128122,0,1,-1.0507259415012777,0.8993882366261908,0.45012173829393226,0.0,-0.0842171068104225,0,0,0,1,0,1,0,0,0,0,0,0
Hunter,Ryan,0.9198845749158087,0.689207596761584,-0.39723033092609805,0,0,-0.6988921419928146,1,0,-0.22161341038700647,-1.0310288964051189,0.28761366970491326,0.0,0.8983033653475976,0,0,1,0,0,1,0,0,0,0,0,0
Shaw,Tanya,0.08813567777877106,-1.5194579787449225,0.6218076536699015,0,1,0.7081788102778006,1,1,0.1868719475155268,1.1751621127735206,0.0897659988937255,0.21475999971234994,1.4294893449948665,1,0,0,0,0,0,1,0,0,0,0,0
Jenkins,Lauren,-1.2783089389463622,-0.4900799050925702,0.5485434848427376,0,0,0.004643334142492988,0,0,-0.5399024259925898,0.34784048433153075,0.529375051105072,0.0,0.585841024378616,0,1,0,0,0,0,0,0,1,0,0,0
Smith,Sara,1.3357590234843275,0.5492921304399043,-0.8767776177948031,0,1,-1.402427618128122,1,1,0.6933591004137847,0.9338599711446071,1.0,0.17879014733156523,-0.0408195594536195,0,0,1,0,0,0,0,0,0,0,0,1
Jimenez,John,0.20695694879834786,-0.47009198133232866,1.0747134246014562,0,1,0.7081788102778006,0,0,0.4470537041413442,-0.5484246131472915,0.5190110867944494,0.16800495033015378,-1.332330568792077,1,0,0,0,0,0,0,0,1,0,0,0
Shaw,William,-0.8030238548680549,-0.06033954424741157,1.3944116158472597,1,0,0.004643334142492988,0,1,-0.6526478538637772,0.8304447675893583,1.0,0.21331044446330316,-0.056442676502068585,0,0,0,1,0,0,0,0,0,1,0,0
Wheeler,April,-0.3277387707897478,-0.5500436763732893,0.6218076536699015,1,0,-1.402427618128122,1,1,0.1582519542866869,0.20995354625786605,0.46299858108270603,0.0,-0.610195380774875,0,0,1,0,0,0,0,0,1,0,0,0
Williams,Kristin,-1.2783089389463622,1.2488694620483003,-2.1822118987151677,1,1,0.7081788102778006,0,0,1.0159844786297982,-1.1689158344787838,0.6152088694355595,0.0,-1.6118107737698883,0,0,1,0,0,0,0,1,0,0,0,0
Thompson,Elijah,0.08813567777877106,0.3394189309573861,-0.204079340381758,0,0,0.004643334142492988,1,1,-0.47572425935822144,-0.06582032988946417,0.7217198239580579,0.0,1.3774122881667028,0,0,1,0,0,0,0,1,0,0,0,0
Mccarthy,Andres,0.5634207618570782,-0.9298142278178483,-0.6769662482661759,0,1,0.004643334142492988,1,1,0.4071591681253855,1.7267098650681807,0.5190110867944494,0.23391033583278306,1.1916707854795858,0,0,1,0,0,0,0,1,0,0,0,0
Brown,Charles,0.028725042268982655,-1.7593130638678018,-0.2640227512403466,0,1,0.7081788102778006,1,1,2.2223605568515046,-1.4446897106261138,0.09656910608210481,0.4169127174664624,0.4886305182993772,0,0,1,0,0,0,1,0,0,0,0,0
Jones,Kent,-1.0406663969072085,-0.4501040575720899,0.28878870445552285,1,0,0.7081788102778006,0,1,-1.2267822634847476,-1.6515201177366114,1.0,0.1492028427505371,1.6794592177700518,0,0,1,0,0,0,1,0,0,0,0,0
Lowe,Kevin,0.5040101263472899,-1.8392647589087625,-0.08419251866458188,0,1,-1.402427618128122,0,1,0.8720172399635125,-1.2723310380340327,0.08494360404992665,0.20410822338138235,-0.7212931020082907,1,0,0,0,0,0,1,0,0,0,0,0
Sanchez,William,-0.20891749977017096,1.7285796322940588,1.4476946477215602,0,1,1.411714286413108,1,1,1.087100825440855,0.38231221884994704,0.5333884225968591,0.5760438299402025,1.0684217509862655,0,1,0,0,0,0,0,0,0,0,1,0
Alvarez,Samuel,-0.9812557613974202,0.4593464735188243,0.3220905993769607,0,1,-0.6988921419928146,1,0,-0.9197677906662831,0.4167839533683633,0.5190110867944494,0.0,0.9937779695325643,0,0,1,0,0,0,0,0,0,1,0,0
Gonzalez,Jamie,1.2169377524647507,-0.9298142278178483,0.48860007398415006,1,0,0.7081788102778006,1,1,0.04810834398175754,0.5891426259604448,0.5190110867944494,0.3025903858984646,-0.9729988766777481,0,0,0,1,0,0,0,0,0,1,0,0
Fernandez,Shawn,-0.09009622875059416,-1.4594942074642034,0.8349397811671031,1,0,1.411714286413108,1,1,-1.5580803669216217,0.10653834270261721,0.3771772684639619,0.049706116066817005,0.571953809224439,0,0,1,0,0,0,0,1,0,0,0,0
Hill,Elizabeth,-0.030685593240805747,-0.050345582367292196,-0.8434757228733653,0,0,-0.6988921419928146,1,1,0.18340285742718257,-1.582576648699779,0.155352685120608,0.09392410543212752,-1.1049274206424293,1,0,0,0,0,1,0,0,0,0,0,0
Davis,Janice,-0.9812557613974202,-1.2895968555021655,0.05567544000545774,0,0,-1.402427618128122,1,0,2.061915140265584,1.3819925198840184,0.13026622736345927,0.0,0.2751145853039064,0,1,0,0,0,0,0,1,0,0,0,0
Vaughn,Robin,0.6822420328766551,-0.7998927233762879,-0.3372869200675095,1,0,1.411714286413108,1,1,0.5259755036511754,0.623614360478861,0.27658420913397946,0.5426513571697066,0.16575276596476282,0,0,1,0,0,0,0,0,0,0,1,0
Quinn,Todd,1.6328122010332695,1.0489902244459015,-0.03090948679028148,1,1,1.411714286413108,1,1,-1.7514821393468127,-0.7552550202577889,0.25896462326543374,0.5616978266748609,-0.3879999383080436,0,0,1,0,0,0,0,0,0,0,0,1
Thompson,Erin,-0.44656004180932457,0.8990807962441023,2.946279919186264,1,0,0.004643334142492988,0,1,0.6760136499720635,-0.8241984892946215,0.5190110867944494,0.6300598946450965,-1.1951943191445795,0,1,0,0,0,1,0,0,0,0,0,0
Stewart,Justin,1.692222836543058,-2.0091621108708004,-0.3039850251460716,0,0,1.411714286413108,0,0,1.4036552960022661,-0.3071224715183779,0.7243868112840001,0.0,-0.9539039558407548,1,0,0,0,0,0,1,0,0,0,0,0
Smith,James,-1.694183387514881,-1.2895968555021655,0.08897733492689561,0,0,1.411714286413108,1,0,0.20161558039098978,-0.5484246131472915,0.06102113946273539,0.0,1.205558000633763,0,1,0,0,0,0,0,0,0,0,1,0
Jones,Katrina,-0.8624344903778434,-0.8098866852564073,-0.004267970853130806,1,0,0.004643334142492988,1,0,0.13483559619036334,0.9338599711446071,1.0,0.0,1.438168854466227,0,0,1,0,0,0,0,1,0,0,0,0
Ramirez,Jennifer,1.4545802945039044,-0.17027312492873037,-0.3306265410832223,0,1,1.411714286413108,1,0,0.10014469530692102,1.1406903782551043,0.08926865635747097,0.0,1.5579460851710034,0,0,1,0,0,0,0,0,0,1,0,0
Nelson,Debra,-0.6247919483386898,1.0789721100862624,0.868241676088541,1,0,0.004643334142492988,1,0,0.6638718346628587,-1.3412745070708652,0.1538375700440105,0.0,0.6275026698411468,0,0,1,0,0,0,1,0,0,0,0,0
Cook,Karen,-0.14950686426038257,-0.6399893332943694,0.8149586442142406,1,0,0.004643334142492988,1,1,-1.3291204210909024,0.5891426259604448,0.5190110867944494,0.0,1.4850382056115743,1,0,0,0,0,0,1,0,0,0,0,0
White,Desiree,0.6822420328766551,-1.8392647589087625,1.7673928389673634,0,1,-0.6988921419928146,0,1,-0.4150151828121974,1.485407723439267,0.5190110867944494,0.0,-1.1535326736820486,0,1,0,0,0,0,1,0,0,0,0,0
Miller,Jason,0.32577821981792465,-0.020363696726931235,-0.643664353344738,1,1,-1.402427618128122,0,0,0.22243012092105519,0.5891426259604448,0.634240061566581,0.0,0.9746830486955709,0,0,1,0,0,0,0,0,1,0,0,0
Jimenez,Melanie,-0.9218451258876318,-0.6499832951744887,1.9339023135745528,1,1,0.004643334142492988,1,0,-0.5667878741772575,-1.306802772552449,0.5190110867944494,0.08359224611577797,-0.8601652535500603,0,0,1,0,0,0,0,0,0,0,1,0
Perry,Valerie,1.2169377524647507,0.3494128928375055,-0.7901926909990643,0,1,0.004643334142492988,0,0,-0.5060787976312334,-1.0655006309235353,0.5292925134075659,0.0,1.4416406582547712,0,0,1,0,0,0,0,1,0,0,0,0
Mclaughlin,David,-1.1594876679267854,-0.08032746800765315,0.7416944753870777,1,0,1.411714286413108,1,1,0.41236280325790187,-0.4794811441104591,0.5190110867944494,0.42472188057726595,-0.9955656013032856,0,1,0,0,1,0,0,0,0,0,0,0
Boyer,George,0.5040101263472899,-0.54004971449317,-0.3839095729575227,1,0,0.004643334142492988,1,0,0.6699427423174611,-0.6518398167025403,0.10798778288160457,0.0,-0.596308165620698,0,0,1,0,0,0,0,0,1,0,0,0
Hernandez,Scott,-1.6347727520050925,0.2394793121561867,1.0747134246014562,1,0,-1.402427618128122,1,1,0.6447918391769654,1.6232946615129318,1.0,0.0,-0.2595431981319067,1,0,0,0,0,1,0,0,0,0,0,0
Long,Seth,-0.5653813128289014,0.8091351393230223,-0.5837209424861499,0,0,-0.6988921419928146,1,1,0.40889371316955764,-0.9620854273682866,0.37899252062239963,0.0,1.6169667495762554,0,0,1,0,1,0,0,0,0,0,0,0
Joseph,Jeffrey,0.5040101263472899,0.9690385294049407,0.6617699275756266,0,1,-1.402427618128122,1,1,-1.7514821393468127,-0.5828963476657077,0.5190110867944494,0.0,0.3966277179029548,1,0,0,0,0,0,0,0,1,0,0,0
Smith,Kristen,1.5734015655234812,1.1988996526477005,-2.2554760675423307,0,0,-1.402427618128122,1,1,-1.7514821393468127,1.0372751746998559,0.08001058175609052,0.0,0.33934295539197484,0,0,1,0,0,0,0,0,1,0,0,0
Ortiz,Christopher,-0.7436132193582666,0.7091955205218229,0.8615812971042538,0,1,0.7081788102778006,1,0,1.2145898861875055,-1.306802772552449,1.0,0.0,-1.3687845085717916,0,0,0,1,0,0,0,0,0,1,0,0
